country_name,iso_code,year,gdp_per_capita,population,co2,co2_per_capita,life_expectancy
Indonesia,IDN,2013,3566.602845,255852467.0,493.4351196289063,1.9285924434661863,69.0635
Indonesia,IDN,2014,3441.068085,258877399.0,498.02880859375,1.9238017797470093,69.292
Indonesia,IDN,2015,3288.222697,261799249.0,551.1600341796875,2.1052775382995605,69.5196
Indonesia,IDN,2016,3521.469435,264627418.0,547.9688720703125,2.07071852684021,69.7333
Indonesia,IDN,2017,3798.883262,267346658.0,570.9281616210938,2.13553524017334,69.9533
Indonesia,IDN,2018,3860.953531,269951846.0,607.3783569335938,2.249950885772705,70.0797
Indonesia,IDN,2019,4106.948562,272489381.0,665.04931640625,2.440643072128296,70.3491
Indonesia,IDN,2020,3853.702888,274814866.0,623.3040161132812,2.2680869102478027,68.8173
Indonesia,IDN,2021,4287.17314,276758053.0,632.946044921875,2.287001371383667,67.4516
Indonesia,IDN,2022,4730.834848,278830529.0,758.0205078125,2.718570709228516,70.9246
Indonesia,IDN,2023,4876.307745,281190067.0,762.3575439453125,2.7111823558807373,71.1457
Japan,JPN,1990,25801.39504,123478000.0,1154.853271484375,9.358633995056152,78.9928
Japan,JPN,1991,29428.4289,123964000.0,1166.552490234375,9.416044235229492,79.262
Japan,JPN,1992,31992.79021,124425000.0,1175.454345703125,9.450227737426758,79.303
Japan,JPN,1993,36345.24413,124829000.0,1169.3280029296875,9.366616249084473,79.4461
Japan,JPN,1994,39933.51506,125178000.0,1223.1583251953125,9.762861251831056,79.8366
Japan,JPN,1995,44197.6191,125472000.0,1235.8731689453125,9.834065437316896,79.6837
Japan,JPN,1996,39150.03963,125757000.0,1248.6900634765625,9.91218090057373,80.3627
Japan,JPN,1997,35638.23196,126057000.0,1240.9803466796875,9.828307151794434,80.5836
Japan,JPN,1998,32423.75561,126400000.0,1201.3343505859375,9.493023872375488,80.6487
Japan,JPN,1999,36610.16832,126631000.0,1238.1209716796875,9.764240264892578,80.6129
Japan,JPN,2000,39169.35957,126843000.0,1260.2030029296875,9.920686721801758,81.1788
Japan,JPN,2001,34406.18246,127149000.0,1245.9351806640625,9.79045867919922,81.5101
Japan,JPN,2002,32820.79364,127445000.0,1275.4202880859375,10.004505157470703,81.7952
Japan,JPN,2003,35387.03742,127718000.0,1283.844970703125,10.055865287780762,81.854
Japan,JPN,2004,38298.98017,127761000.0,1279.12158203125,10.007540702819824,82.1275
Japan,JPN,2005,37812.89502,127773000.0,1286.4122314453125,10.05690574645996,82.0073
Japan,JPN,2006,35991.546,127854000.0,1263.4404296875,9.870840072631836,82.3699
